,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,Revenue,Age,CreditScore,Prob_DefaultStatus
1157,410,993,PJ,DENIED,CartaoCredito,Night City,3834176.0,1.0,437,0.0
1158,547,582,PJ,DENIED,CartaoCredito,Springfield,490996.0,6.0,557,0.0
1159,434,2100,PJ,DENIED,Emprestimo,Smallville,100515.0,20.0,424,0.0
1160,335,5758,PJ,DENIED,CartaoCredito,Springfield,511003.0,5.0,271,0.0
1161,257,1900,PJ,DENIED,CartaoCredito,Night City,266444.0,16.0,652,0.0
1162,434,2445,PJ,DENIED,Emprestimo,Springfield,1005666.0,28.0,481,0.0
1163,339,1769,PJ,DENIED,CartaoCredito,Smallville,254960.0,19.0,309,0.0
1164,507,30,PJ,DENIED,CartaoCredito,Smallville,1090188.0,2.0,410,0.0
1165,435,1152,PJ,DENIED,Emprestimo,Smallville,93451.0,0.0,679,0.0
1167,311,4037,PJ,DENIED,Emprestimo,Smallville,571519.0,0.0,357,0.0
1168,282,6696,PJ,DENIED,Emprestimo,Smallville,109406.0,23.0,466,0.0
1169,339,10639,PJ,DENIED,CartaoCredito,Springfield,709811.0,11.0,593,0.0
1170,525,2094,PJ,DENIED,CartaoCredito,Smallville,279876.0,7.0,219,0.0
1171,432,3357,PJ,DENIED,CartaoCredito,Smallville,319437.0,34.0,596,0.0
1172,277,7181,PJ,DENIED,Emprestimo,Springfield,276642.0,4.0,545,0.0
1173,512,8351,PJ,DENIED,Emprestimo,Night City,20167.0,4.0,627,0.0
1174,425,2843,PJ,DENIED,Emprestimo,Springfield,91303.0,0.0,257,0.0
1176,509,14150,PJ,DENIED,Emprestimo,Night City,935412.0,19.0,481,0.0
1177,399,4880,PJ,DENIED,CartaoCredito,Smallville,150707.0,0.0,300,0.0
1178,373,6767,PJ,DENIED,CartaoCredito,Springfield,968691.0,3.0,513,0.0
1179,298,9323,PJ,DENIED,CartaoCredito,Springfield,97796.0,18.0,436,0.0
1180,581,2513,PJ,DENIED,CartaoCredito,Night City,147189.0,9.0,576,0.0
1181,545,263,PJ,DENIED,CartaoCredito,Springfield,780271.0,3.0,340,0.0
1182,490,5036,PJ,DENIED,Emprestimo,Night City,90583.0,5.0,292,0.0
1183,447,3945,PJ,DENIED,Emprestimo,Night City,31117.0,19.0,490,0.0
1184,534,1141,PJ,DENIED,Emprestimo,Springfield,547081.0,27.0,475,0.0
1185,376,6904,PJ,DENIED,CartaoCredito,Springfield,904271.0,17.0,431,0.0
1186,347,3295,PJ,DENIED,Emprestimo,Night City,186394.0,21.0,566,0.0
1187,382,1217,PJ,DENIED,Emprestimo,Smallville,548405.0,18.0,360,0.0
1188,259,3223,PJ,DENIED,CartaoCredito,Night City,1119001.0,22.0,266,0.0
1189,464,6143,PJ,DENIED,Emprestimo,Night City,305686.0,8.0,262,0.0
1190,574,2960,PJ,DENIED,Emprestimo,Springfield,111541.0,12.0,267,0.0
1191,550,200,PJ,DENIED,CartaoCredito,Springfield,1166429.0,18.0,284,0.0
1192,370,6570,PJ,DENIED,CartaoCredito,Smallville,1375224.0,4.0,392,0.0
1193,239,7343,PJ,DENIED,CartaoCredito,Smallville,24779.0,13.0,604,0.0
1194,259,2090,PJ,DENIED,CartaoCredito,Night City,510447.0,4.0,571,0.0
1196,409,9640,PJ,DENIED,CartaoCredito,Springfield,165277.0,1.0,392,0.0
1198,341,9405,PJ,DENIED,Emprestimo,Springfield,382192.0,32.0,375,0.0
1199,242,1003,PJ,DENIED,Emprestimo,Night City,742256.0,11.0,376,0.0
1200,371,6131,PJ,DENIED,Emprestimo,Smallville,136629.0,10.0,684,0.0
1201,235,1190,PJ,DENIED,Emprestimo,Springfield,412977.0,17.0,268,0.0
1202,594,5497,PJ,DENIED,Emprestimo,Smallville,90583.0,6.0,400,0.0
1203,349,6475,PJ,DENIED,CartaoCredito,Smallville,1229722.0,1.0,468,0.0
1204,374,3801,PJ,DENIED,CartaoCredito,Springfield,163479.0,22.0,657,0.0
1205,478,909,PJ,DENIED,CartaoCredito,Night City,339938.0,3.0,621,0.0
1206,274,1066,PJ,DENIED,CartaoCredito,Night City,223484.0,11.0,258,0.0
1207,403,5493,PJ,DENIED,CartaoCredito,Smallville,268215.0,4.0,430,0.0
1208,335,1100,PJ,DENIED,Emprestimo,Springfield,537350.0,25.0,245,0.0
1209,275,2879,PJ,DENIED,CartaoCredito,Smallville,293621.0,6.0,631,0.0
1210,496,2131,PJ,DENIED,Emprestimo,Night City,91399.0,3.0,274,0.0
1211,370,3490,PJ,DENIED,CartaoCredito,Night City,98926.0,3.0,303,0.0
1212,292,1987,PJ,DENIED,CartaoCredito,Smallville,194776.0,16.0,638,0.0
1213,512,17961,PJ,DENIED,CartaoCredito,Night City,876588.0,0.0,655,0.0
1214,434,3649,PJ,DENIED,Emprestimo,Springfield,1059044.0,0.0,378,0.0
1215,252,4762,PJ,DENIED,Emprestimo,Night City,267853.0,2.0,440,0.0
1216,315,561,PJ,DENIED,Emprestimo,Smallville,615899.0,13.0,577,0.0
1218,550,1522,PJ,DENIED,CartaoCredito,Springfield,236955.0,2.0,376,0.0
1219,335,2738,PJ,DENIED,Emprestimo,Smallville,655654.0,6.0,613,0.0
1220,382,564,PJ,DENIED,Emprestimo,Smallville,594857.0,22.0,282,0.0
1221,429,524,PJ,DENIED,Emprestimo,Springfield,1074156.0,7.0,530,0.0
1222,409,16947,PJ,DENIED,Emprestimo,Smallville,900660.0,8.0,232,0.0
1223,485,6034,PJ,DENIED,Emprestimo,Smallville,549940.0,5.0,409,0.0
1224,482,4982,PJ,DENIED,CartaoCredito,Springfield,820225.0,18.0,488,0.0
1225,482,7089,PJ,DENIED,Emprestimo,Night City,90583.0,32.0,640,0.0
1226,593,3324,PJ,DENIED,Emprestimo,Night City,640651.0,12.0,541,0.0
1227,523,3953,PJ,DENIED,Emprestimo,Springfield,1378488.0,3.0,346,0.0
1228,475,2366,PJ,DENIED,CartaoCredito,Smallville,46894.0,1.0,634,0.0
1229,427,5746,PJ,DENIED,CartaoCredito,Springfield,526688.0,24.0,604,0.0
1230,382,2608,PJ,DENIED,Emprestimo,Springfield,359298.0,5.0,606,0.0
1231,485,704,PJ,DENIED,Emprestimo,Smallville,1887557.0,7.0,632,0.0
1233,551,7062,PJ,DENIED,CartaoCredito,Smallville,2051487.0,1.0,507,0.0
1234,428,4794,PJ,DENIED,CartaoCredito,Smallville,123790.0,1.0,522,0.0
1235,433,206,PJ,DENIED,CartaoCredito,Smallville,768164.0,7.0,494,0.0
1236,340,3161,PJ,DENIED,CartaoCredito,Springfield,604853.0,22.0,584,0.0
1237,429,801,PJ,DENIED,Emprestimo,Smallville,284240.0,5.0,424,0.0
1238,277,2951,PJ,DENIED,CartaoCredito,Smallville,659231.0,15.0,609,0.0
1239,434,8482,PJ,DENIED,Emprestimo,Smallville,364788.0,2.0,415,0.0
1240,587,10825,PJ,DENIED,CartaoCredito,Springfield,99683.0,22.0,251,0.0
1241,425,453,PJ,DENIED,Emprestimo,Springfield,160601.0,6.0,237,0.0
1242,308,5645,PJ,DENIED,CartaoCredito,Smallville,325715.0,0.0,271,0.0
1243,362,13918,PJ,DENIED,Emprestimo,Smallville,728429.0,19.0,677,0.0
1245,399,1146,PJ,DENIED,CartaoCredito,Springfield,59298.0,15.0,461,0.0
1246,244,7997,PJ,DENIED,Emprestimo,Night City,470933.0,17.0,443,0.0
1247,312,5147,PJ,DENIED,CartaoCredito,Springfield,151196.0,9.0,431,0.0
1248,513,18779,PJ,DENIED,CartaoCredito,Springfield,122328.0,3.0,566,0.0
1249,396,1974,PJ,DENIED,CartaoCredito,Smallville,124010.0,1.0,446,0.0
1250,299,7057,PJ,DENIED,Emprestimo,Smallville,852072.0,8.0,513,0.0
1251,251,4685,PJ,DENIED,Emprestimo,Smallville,91425.0,9.0,202,0.0
1252,461,1783,PJ,DENIED,Emprestimo,Springfield,527519.0,22.0,510,0.0
1253,566,2191,PJ,DENIED,Emprestimo,Night City,203797.0,13.0,471,0.0
1254,405,2718,PJ,DENIED,CartaoCredito,Springfield,90583.0,1.0,313,0.0
1255,527,3512,PJ,DENIED,Emprestimo,Night City,191171.0,4.0,674,0.0
1256,350,37,PJ,DENIED,CartaoCredito,Springfield,30341.0,6.0,603,0.0
1257,391,5414,PJ,DENIED,Emprestimo,Night City,140191.0,4.0,317,0.0
1258,266,196,PJ,DENIED,CartaoCredito,Smallville,613091.0,21.0,441,0.0
1259,488,2296,PJ,DENIED,CartaoCredito,Smallville,237660.0,17.0,476,0.0
1260,255,19324,PJ,DENIED,Emprestimo,Smallville,90583.0,5.0,388,0.0
1261,241,3485,PJ,DENIED,Emprestimo,Springfield,564353.0,15.0,320,0.0
1262,566,6316,PJ,DENIED,CartaoCredito,Springfield,996183.0,14.0,437,0.0
1263,464,2439,PJ,DENIED,CartaoCredito,Night City,203415.0,22.0,570,0.0
1264,343,10508,PJ,DENIED,Emprestimo,Springfield,90583.0,12.0,308,0.0
1265,426,1719,PJ,DENIED,CartaoCredito,Night City,211026.0,8.0,306,0.0
1266,530,3169,PJ,DENIED,Emprestimo,Night City,20172.0,5.0,624,0.0
1267,593,909,PJ,DENIED,CartaoCredito,Night City,31969.0,4.0,340,0.0
1268,433,3084,PJ,DENIED,Emprestimo,Springfield,980316.0,4.0,311,0.0
1269,311,6184,PJ,DENIED,CartaoCredito,Smallville,1575426.0,3.0,317,0.0
1270,378,20587,PJ,DENIED,Emprestimo,Springfield,29533.0,27.0,533,0.0
1271,416,2796,PJ,DENIED,CartaoCredito,Night City,515568.0,8.0,581,0.0
1272,392,11189,PJ,DENIED,Emprestimo,Springfield,1573104.0,35.0,235,0.0
1273,423,3241,PJ,DENIED,Emprestimo,Springfield,36845.0,5.0,377,0.0
1274,570,3556,PJ,DENIED,Emprestimo,Smallville,582329.0,19.0,399,0.0
1276,249,4335,PJ,DENIED,CartaoCredito,Springfield,1889722.0,0.0,632,0.0
1277,308,2596,PJ,DENIED,CartaoCredito,Night City,1022339.0,6.0,304,0.0
1278,473,4320,PJ,DENIED,Emprestimo,Night City,68045.0,5.0,364,0.0
1279,315,431,PJ,DENIED,CartaoCredito,Springfield,126932.0,3.0,544,0.0
1280,412,2895,PJ,DENIED,Emprestimo,Springfield,646202.0,10.0,541,0.0
1281,263,2039,PJ,DENIED,CartaoCredito,Smallville,1291645.0,33.0,409,0.0
1282,334,12017,PJ,DENIED,Emprestimo,Springfield,811188.0,17.0,524,0.0
1283,393,31,PJ,DENIED,Emprestimo,Smallville,748603.0,9.0,688,0.0
1284,497,26932,PJ,DENIED,Emprestimo,Smallville,587477.0,35.0,503,0.0
1285,286,3811,PJ,DENIED,Emprestimo,Springfield,90583.0,8.0,518,0.0
1286,535,18962,PJ,DENIED,CartaoCredito,Smallville,157884.0,6.0,417,0.0
1287,436,4622,PJ,DENIED,Emprestimo,Night City,34761.0,24.0,634,0.0
1288,304,1289,PJ,DENIED,Emprestimo,Springfield,1037700.0,6.0,242,0.0
1289,343,5937,PJ,DENIED,CartaoCredito,Springfield,90583.0,15.0,310,0.0
1290,308,23171,PJ,DENIED,CartaoCredito,Smallville,678567.0,4.0,557,0.0
1291,474,2318,PJ,DENIED,CartaoCredito,Springfield,235926.0,7.0,653,0.0
1292,237,7611,PJ,DENIED,Emprestimo,Night City,385900.0,9.0,497,0.0
1293,512,7900,PJ,DENIED,CartaoCredito,Smallville,126347.0,1.0,422,0.0
1294,366,2093,PJ,DENIED,CartaoCredito,Smallville,375098.0,0.0,507,0.0
1295,324,1511,PJ,DENIED,CartaoCredito,Springfield,62309.0,7.0,318,0.0
1297,352,2508,PJ,DENIED,Emprestimo,Springfield,169125.0,6.0,550,0.0
1298,366,1423,PJ,DENIED,CartaoCredito,Springfield,65425.0,2.0,660,0.0
1299,264,16999,PJ,DENIED,CartaoCredito,Springfield,309922.0,2.0,313,0.0
1300,501,3734,PJ,DENIED,Emprestimo,Springfield,189354.0,4.0,587,0.0
1301,476,3377,PJ,DENIED,CartaoCredito,Night City,112497.0,4.0,625,0.0
1302,354,18425,PJ,DENIED,CartaoCredito,Smallville,618689.0,9.0,266,0.0
1303,519,5717,PJ,DENIED,Emprestimo,Springfield,577334.0,3.0,242,0.0
1304,565,5649,PJ,DENIED,Emprestimo,Smallville,111306.0,0.0,476,0.0
1305,257,331,PJ,DENIED,CartaoCredito,Springfield,1206517.0,0.0,322,0.0
1306,287,3084,PJ,DENIED,CartaoCredito,Night City,294133.0,13.0,380,0.0
1307,263,1201,PJ,DENIED,CartaoCredito,Night City,26128.0,2.0,328,0.0
1308,443,6088,PJ,DENIED,Emprestimo,Smallville,2951.0,22.0,678,0.0
1309,270,1226,PJ,DENIED,CartaoCredito,Smallville,2075098.0,2.0,681,0.0
1310,540,18745,PJ,DENIED,Emprestimo,Night City,90583.0,5.0,396,0.0
1311,572,15469,PJ,DENIED,CartaoCredito,Smallville,474102.0,2.0,475,0.0
1312,477,352,PJ,DENIED,Emprestimo,Smallville,471911.0,1.0,613,0.0
1313,577,1906,PJ,DENIED,CartaoCredito,Smallville,224962.0,5.0,440,0.0
1314,251,1552,PJ,DENIED,Emprestimo,Night City,1592937.0,10.0,389,0.0
1315,438,7519,PJ,DENIED,Emprestimo,Night City,67664.0,11.0,518,0.0
1316,260,9317,PJ,DENIED,Emprestimo,Springfield,144337.0,3.0,216,0.0
1317,376,2229,PJ,DENIED,CartaoCredito,Smallville,70061.0,14.0,646,0.0
1318,266,1998,PJ,DENIED,CartaoCredito,Springfield,586045.0,17.0,310,0.0
1319,561,7267,PJ,DENIED,Emprestimo,Night City,4024.0,0.0,434,0.0
1320,272,6492,PJ,DENIED,CartaoCredito,Smallville,66514.0,1.0,509,0.0
1321,544,5903,PJ,DENIED,CartaoCredito,Smallville,1268913.0,3.0,237,0.0
1322,357,5428,PJ,DENIED,CartaoCredito,Springfield,114897.0,12.0,240,0.0
1323,256,1606,PJ,DENIED,Emprestimo,Night City,351247.0,5.0,499,0.0
1324,420,3216,PJ,DENIED,Emprestimo,Springfield,71033.0,42.0,674,0.0
1325,440,2031,PJ,DENIED,Emprestimo,Springfield,93902.0,4.0,694,0.0
1326,291,4329,PJ,DENIED,Emprestimo,Night City,196201.0,7.0,358,0.0
1327,402,4995,PJ,DENIED,CartaoCredito,Night City,51695.0,29.0,490,0.0
1328,423,3386,PJ,DENIED,Emprestimo,Night City,72644.0,22.0,279,0.0
1329,258,1003,PJ,DENIED,CartaoCredito,Smallville,176572.0,16.0,314,0.0
1330,453,1493,PJ,DENIED,CartaoCredito,Springfield,431219.0,3.0,263,0.0
1331,569,561,PJ,DENIED,CartaoCredito,Springfield,61546.0,6.0,230,0.0
1332,584,5163,PJ,DENIED,Emprestimo,Smallville,229960.0,2.0,685,0.0
1333,272,3066,PJ,DENIED,CartaoCredito,Smallville,853798.0,4.0,464,0.0
1334,468,175,PJ,DENIED,Emprestimo,Springfield,450446.0,11.0,464,0.0
1335,568,5094,PJ,DENIED,Emprestimo,Night City,186082.0,2.0,505,0.0
1336,383,5882,PJ,DENIED,Emprestimo,Smallville,118803.0,30.0,630,0.0
1337,404,10483,PJ,DENIED,Emprestimo,Smallville,339886.0,8.0,473,0.0
1338,280,1506,PJ,DENIED,CartaoCredito,Springfield,255588.0,8.0,210,0.0
1339,547,6195,PJ,DENIED,CartaoCredito,Springfield,90583.0,22.0,382,0.0
1340,343,2085,PJ,DENIED,CartaoCredito,Smallville,90583.0,10.0,229,0.0
1342,536,1530,PJ,DENIED,CartaoCredito,Night City,98328.0,52.0,452,0.0
1343,487,13345,PJ,DENIED,CartaoCredito,Night City,53358.0,0.0,394,0.0
1344,560,18566,PJ,DENIED,Emprestimo,Smallville,58404.0,6.0,417,0.0
1345,308,8625,PJ,DENIED,Emprestimo,Springfield,72509.0,33.0,481,0.0
1346,303,5252,PJ,DENIED,CartaoCredito,Night City,196328.0,1.0,677,0.0
1347,352,12142,PJ,DENIED,Emprestimo,Springfield,1101659.0,21.0,602,0.0
1348,243,204,PJ,DENIED,CartaoCredito,Springfield,668168.0,4.0,203,0.0
1349,549,8755,PJ,DENIED,CartaoCredito,Night City,537230.0,5.0,412,0.0
1350,447,1867,PJ,DENIED,CartaoCredito,Night City,108603.0,40.0,670,0.0
1351,315,6282,PJ,DENIED,Emprestimo,Night City,71020.0,11.0,218,0.0
1353,533,5328,PJ,DENIED,CartaoCredito,Night City,1044085.0,15.0,669,0.0
1354,366,8609,PJ,DENIED,Emprestimo,Night City,242624.0,3.0,222,0.0
1356,257,9127,PJ,DENIED,Emprestimo,Smallville,220194.0,6.0,378,0.0
1357,533,3999,PJ,DENIED,Emprestimo,Night City,301390.0,6.0,213,0.0
1358,402,4367,PJ,DENIED,Emprestimo,Springfield,644417.0,9.0,470,0.0
1359,498,293,PJ,DENIED,Emprestimo,Smallville,1441737.0,5.0,358,0.0
1360,309,9174,PJ,DENIED,Emprestimo,Smallville,1047881.0,8.0,571,0.0
1361,534,8560,PJ,DENIED,Emprestimo,Springfield,886548.0,11.0,395,0.0
1362,477,6644,PJ,DENIED,CartaoCredito,Night City,311587.0,13.0,575,0.0
1363,383,4949,PJ,DENIED,Emprestimo,Smallville,603076.0,7.0,216,0.0
1364,563,6075,PJ,DENIED,Emprestimo,Smallville,956954.0,3.0,486,0.0
1365,336,967,PJ,DENIED,Emprestimo,Smallville,75612.0,8.0,218,0.0
1366,549,3472,PJ,DENIED,Emprestimo,Smallville,372909.0,0.0,393,0.0
1367,536,5191,PJ,DENIED,CartaoCredito,Night City,761079.0,8.0,536,0.0
1368,311,4503,PJ,DENIED,CartaoCredito,Smallville,195149.0,7.0,231,0.0
1369,236,4157,PJ,DENIED,Emprestimo,Smallville,148987.0,2.0,554,0.0
1370,383,1454,PJ,DENIED,Emprestimo,Springfield,264408.0,22.0,527,0.0
1371,427,488,PJ,DENIED,Emprestimo,Smallville,162946.0,17.0,231,0.0
1372,300,698,PJ,DENIED,Emprestimo,Night City,1268973.0,14.0,486,0.0
1373,594,913,PJ,DENIED,Emprestimo,Springfield,14868.0,4.0,586,0.0
1374,491,5333,PJ,DENIED,Emprestimo,Smallville,1368102.0,11.0,320,0.0
1375,286,199,PJ,DENIED,CartaoCredito,Night City,1040266.0,16.0,597,0.0
1378,573,1396,PJ,DENIED,CartaoCredito,Springfield,244914.0,14.0,202,0.0
1379,401,2812,PJ,DENIED,CartaoCredito,Night City,16542.0,12.0,554,0.0
1380,569,7180,PJ,DENIED,CartaoCredito,Smallville,223746.0,13.0,543,0.0
1381,353,6686,PJ,DENIED,CartaoCredito,Smallville,190961.0,11.0,426,0.0
1382,557,8658,PJ,DENIED,CartaoCredito,Springfield,1322156.0,7.0,266,0.0
1383,327,85,PJ,DENIED,CartaoCredito,Smallville,1963826.0,3.0,498,0.0
1384,351,36695,PJ,DENIED,CartaoCredito,Smallville,606585.0,3.0,680,0.0
1385,307,1779,PJ,DENIED,CartaoCredito,Smallville,90583.0,8.0,273,0.0
1386,256,8463,PJ,DENIED,CartaoCredito,Smallville,607614.0,6.0,402,0.0
1387,280,291,PJ,DENIED,Emprestimo,Springfield,220002.0,11.0,347,0.0
1389,576,5071,PJ,DENIED,Emprestimo,Night City,235694.0,1.0,576,0.0
1390,514,2243,PJ,DENIED,Emprestimo,Night City,90583.0,3.0,442,0.0
1391,474,8466,PJ,DENIED,CartaoCredito,Night City,112367.0,7.0,526,0.0
1392,504,84,PJ,DENIED,Emprestimo,Smallville,668019.0,4.0,604,0.0
1393,422,10339,PJ,DENIED,CartaoCredito,Springfield,90583.0,11.0,293,0.0
1394,433,3527,PJ,DENIED,CartaoCredito,Smallville,57520.0,3.0,205,0.0
1395,538,887,PJ,DENIED,CartaoCredito,Smallville,356869.0,3.0,394,0.0
1396,339,9539,PJ,DENIED,Emprestimo,Smallville,247987.0,7.0,668,0.0
1397,495,9968,PJ,DENIED,Emprestimo,Night City,520520.0,6.0,544,0.0
1398,244,2611,PJ,DENIED,CartaoCredito,Night City,291403.0,5.0,586,0.0
1399,293,7185,PJ,DENIED,Emprestimo,Springfield,278116.0,9.0,428,0.0
1400,584,3038,PJ,DENIED,CartaoCredito,Springfield,509341.0,17.0,696,0.0
1401,394,2923,PJ,DENIED,Emprestimo,Smallville,449688.0,15.0,456,0.0
1402,489,4945,PJ,DENIED,Emprestimo,Night City,391553.0,1.0,419,0.0
1403,546,10087,PJ,DENIED,CartaoCredito,Springfield,483279.0,2.0,253,0.0
1404,478,2222,PJ,DENIED,CartaoCredito,Smallville,467222.0,27.0,437,0.0
1405,426,3271,PJ,DENIED,CartaoCredito,Night City,56629.0,1.0,411,0.0
1406,493,3327,PJ,DENIED,Emprestimo,Springfield,37070.0,22.0,309,0.0
1407,242,12430,PJ,DENIED,Emprestimo,Night City,813395.0,12.0,249,0.0
1408,268,4412,PJ,DENIED,CartaoCredito,Night City,790766.0,0.0,257,0.0
1409,348,1068,PJ,DENIED,CartaoCredito,Night City,786036.0,16.0,291,0.0
1410,452,3808,PJ,DENIED,CartaoCredito,Springfield,759856.0,10.0,606,0.0
1411,436,3915,PJ,DENIED,CartaoCredito,Springfield,460262.0,15.0,236,0.0
1412,354,6197,PJ,DENIED,Emprestimo,Smallville,338372.0,5.0,556,0.0
1413,412,3642,PJ,DENIED,Emprestimo,Springfield,784314.0,1.0,650,0.0
1414,528,440,PJ,DENIED,CartaoCredito,Smallville,144685.0,7.0,240,0.0
1415,467,580,PJ,DENIED,CartaoCredito,Springfield,33756.0,5.0,433,0.0
1416,288,961,PJ,DENIED,CartaoCredito,Night City,1165890.0,5.0,435,0.0
1418,272,1366,PJ,DENIED,CartaoCredito,Springfield,317504.0,25.0,490,0.0
1419,574,2066,PJ,DENIED,Emprestimo,Night City,1399761.0,12.0,329,0.0
1421,488,7388,PJ,DENIED,CartaoCredito,Smallville,136283.0,20.0,255,0.0
1422,589,11917,PJ,DENIED,CartaoCredito,Smallville,377710.0,0.0,546,0.0
1423,503,13783,PJ,DENIED,CartaoCredito,Night City,578421.0,6.0,365,0.0
1426,282,71,PJ,DENIED,Emprestimo,Smallville,358536.0,7.0,506,0.0
1427,370,4183,PJ,DENIED,Emprestimo,Springfield,1074605.0,9.0,252,0.0
1428,482,5767,PJ,DENIED,CartaoCredito,Smallville,630325.0,34.0,312,0.0
1429,279,3498,PJ,DENIED,CartaoCredito,Night City,102816.0,6.0,688,0.0
1431,320,378,PJ,DENIED,CartaoCredito,Smallville,1540231.0,2.0,695,0.0
1432,564,3951,PJ,DENIED,Emprestimo,Smallville,16451.0,24.0,464,0.0
1433,410,9695,PJ,DENIED,CartaoCredito,Night City,953667.0,16.0,508,0.0
1434,422,476,PJ,DENIED,Emprestimo,Springfield,128137.0,12.0,480,0.0
1435,267,10388,PJ,DENIED,CartaoCredito,Smallville,86800.0,0.0,252,0.0
1436,542,6365,PJ,DENIED,CartaoCredito,Springfield,136071.0,2.0,535,0.0
1438,407,5097,PJ,DENIED,CartaoCredito,Night City,110774.0,26.0,343,0.0
1439,485,6026,PJ,DENIED,CartaoCredito,Smallville,675099.0,3.0,641,0.0
1440,275,3528,PJ,DENIED,Emprestimo,Smallville,586748.0,29.0,259,0.0
1441,474,3603,PJ,DENIED,Emprestimo,Night City,77232.0,2.0,611,0.0
1442,302,2506,PJ,DENIED,CartaoCredito,Smallville,90583.0,6.0,394,0.0
1443,570,2584,PJ,DENIED,Emprestimo,Smallville,229184.0,4.0,573,0.0
1444,506,925,PJ,DENIED,Emprestimo,Springfield,296410.0,14.0,374,0.0
1445,355,1834,PJ,DENIED,Emprestimo,Smallville,6765.0,10.0,372,0.0
1446,270,2205,PJ,DENIED,CartaoCredito,Night City,1396874.0,34.0,554,0.0
1447,253,3060,PJ,DENIED,CartaoCredito,Night City,197158.0,22.0,255,0.0
1448,472,7126,PJ,DENIED,CartaoCredito,Smallville,90583.0,2.0,697,0.0
1449,416,6177,PJ,DENIED,CartaoCredito,Night City,1208106.0,12.0,328,0.0
1450,510,2714,PJ,DENIED,Emprestimo,Smallville,234533.0,20.0,501,0.0
1451,391,7478,PJ,DENIED,Emprestimo,Smallville,142133.0,3.0,210,0.0
1452,562,2068,PJ,DENIED,Emprestimo,Springfield,667233.0,20.0,409,0.0
1453,270,1104,PJ,DENIED,Emprestimo,Night City,263996.0,6.0,298,0.0
1454,465,983,PJ,DENIED,Emprestimo,Springfield,42312.0,17.0,334,0.0
1455,438,427,PJ,DENIED,CartaoCredito,Springfield,400385.0,6.0,411,0.0
1456,516,3935,PJ,DENIED,Emprestimo,Smallville,1387359.0,1.0,441,0.0
1457,557,1572,PJ,DENIED,CartaoCredito,Night City,712430.0,7.0,412,0.0
1458,554,5378,PJ,DENIED,CartaoCredito,Night City,289888.0,24.0,637,0.0
1459,485,1784,PJ,DENIED,Emprestimo,Night City,1281214.0,14.0,426,0.0
1460,292,540,PJ,DENIED,CartaoCredito,Smallville,1236383.0,13.0,630,0.0
1461,351,13530,PJ,DENIED,CartaoCredito,Smallville,93774.0,2.0,471,0.0
1462,546,920,PJ,DENIED,CartaoCredito,Night City,159481.0,6.0,293,0.0
1463,293,6425,PJ,DENIED,Emprestimo,Night City,92430.0,1.0,376,0.0
1464,497,9042,PJ,DENIED,CartaoCredito,Smallville,239053.0,1.0,554,0.0
1465,507,9053,PJ,DENIED,CartaoCredito,Night City,468715.0,2.0,225,0.0
1466,562,937,PJ,DENIED,CartaoCredito,Night City,221985.0,16.0,476,0.0
1467,351,17552,PJ,DENIED,CartaoCredito,Springfield,132972.0,5.0,210,0.0
1469,325,729,PJ,DENIED,CartaoCredito,Night City,632791.0,6.0,615,0.0
1470,525,5147,PJ,DENIED,Emprestimo,Night City,1142225.0,2.0,457,0.0
1471,252,1174,PJ,DENIED,CartaoCredito,Smallville,582414.0,30.0,359,0.0
1472,442,6075,PJ,DENIED,CartaoCredito,Smallville,864651.0,3.0,594,0.0
1474,550,2562,PJ,DENIED,CartaoCredito,Smallville,419826.0,9.0,237,0.0
1475,338,2159,PJ,DENIED,Emprestimo,Smallville,916050.0,21.0,692,0.0
1476,421,7411,PJ,DENIED,CartaoCredito,Smallville,2431179.0,3.0,592,0.0
1478,414,1056,PJ,DENIED,Emprestimo,Smallville,438034.0,26.0,240,0.0
1479,374,647,PJ,DENIED,Emprestimo,Springfield,1042649.0,5.0,586,0.0
1480,294,4038,PJ,DENIED,CartaoCredito,Night City,19589.0,8.0,368,0.0
1481,328,2380,PJ,DENIED,Emprestimo,Smallville,866279.0,3.0,424,0.0
1482,474,5259,PJ,DENIED,Emprestimo,Springfield,8632.0,9.0,239,0.0
1483,473,11220,PJ,DENIED,CartaoCredito,Smallville,473492.0,11.0,411,0.0
1484,471,498,PJ,DENIED,Emprestimo,Smallville,6013.0,9.0,520,0.0
1485,575,7983,PJ,DENIED,CartaoCredito,Smallville,754702.0,22.0,426,0.0
1486,488,6367,PJ,DENIED,Emprestimo,Night City,90583.0,15.0,279,0.0
1487,270,3991,PJ,DENIED,CartaoCredito,Night City,120337.0,15.0,543,0.0
1488,461,642,PJ,DENIED,CartaoCredito,Smallville,252106.0,1.0,487,0.0
1489,466,13181,PJ,DENIED,Emprestimo,Smallville,264361.0,22.0,535,0.0
1490,440,339,PJ,DENIED,CartaoCredito,Smallville,168189.0,2.0,395,0.0
1491,293,1476,PJ,DENIED,Emprestimo,Smallville,1439509.0,13.0,506,0.0
1492,516,7181,PJ,DENIED,Emprestimo,Night City,448946.0,0.0,407,0.0
1493,565,1163,PJ,DENIED,Emprestimo,Springfield,273087.0,22.0,695,0.0
1494,564,10114,PJ,DENIED,Emprestimo,Springfield,213161.0,5.0,586,0.0
1495,426,770,PJ,DENIED,Emprestimo,Smallville,273381.0,9.0,287,0.0
