CustomerID,ApplicationDate,CreditAmount,PersonType,ApprovalStatus,ProductType,City,PersonIncome,PersonAge,CompanyRevenue,CompanyAge,EconomicActivity,CreditScore,DefaultStatus
443045,2023-12-09,6322,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,60503,19,HealthCare,836,0
230848,2023-11-22,5895,PJ,DENIED,CartaoCredito,null,NaN,NaN,593121,0,null,243,NaN
52278,2023-11-04,23697,PF,APPROVED,CartaoCredito,Night City,81683,28,NaN,NaN,null,853,0
275750,2023-04-02,687,PF,APPROVED,Emprestimo,Night City,39881,52,NaN,NaN,null,762,1
477334,2023-08-20,550,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,616759,5,Agriculture,330,NaN
239562,2023-07-20,6443,PF,DENIED,CartaoCredito,Springfield,149827,32,NaN,NaN,null,456,NaN
8047,2023-02-15,4318,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1008781,3,Others,531,0
378769,2023-04-21,1602,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,22144,7,HealthCare,322,NaN
75579,2023-07-14,414,PF,DENIED,Emprestimo,Smallville,3807,52,NaN,NaN,null,232,NaN
214947,2023-07-02,448,PF,DENIED,Emprestimo,Smallville,50319,32,NaN,NaN,null,287,NaN
456620,2023-03-03,11231,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,68558,3,HealthCare,500,NaN
343294,2023-12-09,1065,PF,DENIED,CartaoCredito,Springfield,3933,18,NaN,NaN,null,495,NaN
80930,2023-02-26,1953,PF,APPROVED,CartaoCredito,Night City,111692,NaN,NaN,NaN,null,730,0
39232,2023-08-28,1285,PF,DENIED,Emprestimo,Smallville,NaN,28,NaN,NaN,null,652,NaN
246149,2023-09-20,2192,PF,DENIED,Emprestimo,Night City,22070,48,NaN,NaN,null,296,NaN
409745,2023-08-09,360,PF,APPROVED,CartaoCredito,Smallville,68775,NaN,NaN,NaN,null,829,0
138949,2023-11-03,3660,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1709596,3,HealthCare,525,0
177504,2023-07-25,350,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,390391,23,HealthCare,687,0
326768,2023-10-28,8056,PF,DENIED,Emprestimo,Night City,6257,18,NaN,NaN,null,696,NaN
363177,2023-01-11,1331,PF,DENIED,CartaoCredito,Night City,3347,35,NaN,NaN,null,491,NaN
208396,2023-01-17,3883,PF,DENIED,CartaoCredito,Night City,44933,20,NaN,NaN,null,317,NaN
340702,2023-08-22,10605,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,319075,2,Education,698,NaN
42109,2023-07-29,5262,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,821476,15,Agriculture,726,0
446571,2023-08-26,3807,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,1185879,NaN,Others,893,1
172263,2023-10-07,1960,PF,DENIED,CartaoCredito,Night City,NaN,27,NaN,NaN,null,667,NaN
446873,2023-06-01,2025,PF,APPROVED,Emprestimo,Springfield,67164,30,NaN,NaN,null,848,0
353558,2023-08-21,5536,PF,APPROVED,Emprestimo,Springfield,22898,67,NaN,NaN,null,748,0
450543,2023-07-01,25697,PF,APPROVED,CartaoCredito,Night City,3994,37,NaN,NaN,null,625,0
279772,2023-08-17,5421,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,409093,14,Marketing,461,NaN
199235,2023-04-16,4080,PJ,APPROVED,CartaoCredito,null,NaN,NaN,705580,10,HealthCare,738,0
166022,2023-12-15,6559,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,549244,1,HealthCare,279,NaN
328624,2023-06-25,3129,PF,DENIED,CartaoCredito,Springfield,3872,38,NaN,NaN,null,607,NaN
376815,2023-10-20,310,PF,DENIED,CartaoCredito,Night City,82620,43,NaN,NaN,null,632,NaN
465274,2023-09-07,4131,PF,DENIED,CartaoCredito,Smallville,119801,54,NaN,NaN,null,419,NaN
398146,2023-04-19,15806,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,376022,0,Education,673,0
255826,2023-01-27,964,PF,DENIED,CartaoCredito,Smallville,33729,65,NaN,NaN,null,462,NaN
457380,2023-01-22,5856,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,670681,2,null,543,0
283649,2023-06-10,1122,PF,APPROVED,CartaoCredito,Smallville,210489,35,NaN,NaN,null,655,0
18822,2023-06-26,3837,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,NaN,NaN,Agriculture,475,NaN
323727,2023-03-16,508,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1174493,1,HealthCare,395,NaN
35873,2023-08-09,2993,PF,DENIED,Emprestimo,Smallville,21714,70,NaN,NaN,null,334,NaN
123088,2023-04-24,7056,PF,APPROVED,Emprestimo,Smallville,35338,39,NaN,NaN,null,800,0
330911,2023-09-19,2135,PF,APPROVED,Emprestimo,Springfield,12733,42,NaN,NaN,null,876,1
358823,2023-09-25,5467,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,1371204,9,HealthCare,274,NaN
482833,2023-11-10,7935,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,233322,24,HealthCare,628,NaN
150670,2023-12-22,13099,PF,APPROVED,Emprestimo,Smallville,4196,41,NaN,NaN,null,594,1
119269,2023-02-17,1337,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,267450,28,Others,608,NaN
391521,2023-05-15,2548,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,120328,20,null,533,0
47385,2023-07-24,827,PF,DENIED,CartaoCredito,Night City,53203,62,NaN,NaN,null,430,NaN
227527,2023-04-27,24453,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1494776,11,null,887,0
51613,2023-06-19,13087,PF,APPROVED,CartaoCredito,Smallville,519,44,NaN,NaN,null,800,0
398653,2023-04-08,3882,PJ,DENIED,Emprestimo,Night City,NaN,NaN,21426,3,Education,477,NaN
332267,2023-04-01,9227,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,26141,13,HealthCare,652,0
369042,2023-02-05,3680,PF,APPROVED,Emprestimo,Springfield,16355,35,NaN,NaN,null,603,0
457483,2023-04-16,4885,PF,DENIED,Emprestimo,Springfield,122134,19,NaN,NaN,null,539,NaN
52695,2023-05-20,467,PF,APPROVED,Emprestimo,null,104291,50,NaN,NaN,null,551,0
232616,2023-08-12,7038,PF,DENIED,CartaoCredito,Smallville,8917,58,NaN,NaN,null,457,NaN
87224,2023-04-01,683,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,542577,9,Agriculture,328,NaN
363857,2023-11-11,8745,PF,DENIED,Emprestimo,Night City,49921,23,NaN,NaN,null,647,NaN
157007,2023-02-28,7617,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,184834,15,HealthCare,507,NaN
473655,2023-04-30,6168,PJ,DENIED,Emprestimo,Night City,NaN,NaN,361237,4,Agriculture,676,NaN
15177,2023-07-30,184,PJ,APPROVED,Emprestimo,null,NaN,NaN,96118,10,Marketing,562,0
24113,2023-04-24,1806,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1441787,22,Education,389,NaN
170066,2023-10-05,1527,PJ,DENIED,CartaoCredito,null,NaN,NaN,882811,17,HealthCare,324,NaN
417409,2023-07-01,2233,PJ,DENIED,Emprestimo,Night City,NaN,NaN,75377,6,Others,289,NaN
29423,2023-07-07,459,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,555951,26,Education,557,NaN
153810,2023-07-01,13820,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,264273,36,Education,742,1
187939,2023-04-23,4035,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,186916,15,Marketing,651,NaN
196525,2023-01-09,1823,PF,APPROVED,CartaoCredito,Springfield,141105,31,NaN,NaN,null,894,0
225804,2023-12-11,2529,PF,DENIED,Emprestimo,Smallville,13143,35,NaN,NaN,null,468,NaN
76321,2023-07-03,2964,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1169702,5,HealthCare,813,0
128030,2023-12-18,4589,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,905105,3,Marketing,686,NaN
278485,2023-03-20,3625,PF,DENIED,CartaoCredito,Springfield,5013,58,NaN,NaN,null,683,NaN
216034,2023-05-09,12591,PJ,DENIED,CartaoCredito,null,NaN,NaN,615359,1,Others,224,NaN
296710,2023-01-19,3435,PF,DENIED,Emprestimo,Smallville,17390,53,NaN,NaN,null,339,NaN
357460,2023-06-30,24241,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,290538,8,Marketing,813,0
415509,2023-11-18,9533,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,176304,11,HealthCare,658,0
94402,2023-08-27,1169,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,42658,20,HealthCare,349,NaN
89121,2023-06-21,13339,PF,DENIED,Emprestimo,Night City,53264,31,NaN,NaN,null,222,NaN
91787,2023-07-15,619,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,418124,4,Others,678,NaN
41403,2023-11-05,8504,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,652484,0,Agriculture,820,1
319550,2023-06-06,2395,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,19031,11,Education,430,NaN
456571,2023-11-18,10518,PF,APPROVED,CartaoCredito,Night City,5250,35,NaN,NaN,null,619,0
200564,2023-09-22,10127,PJ,DENIED,Emprestimo,null,NaN,NaN,90943,0,HealthCare,692,NaN
324907,2023-10-06,8198,PF,DENIED,CartaoCredito,Springfield,88291,22,NaN,NaN,null,362,NaN
358160,2023-05-14,7804,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,NaN,2,HealthCare,485,NaN
126265,2023-05-26,1817,PF,DENIED,CartaoCredito,null,118358,26,NaN,NaN,null,696,NaN
260921,2023-07-27,422,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,1082665,4,HealthCare,693,0
478586,2023-03-12,2579,PF,APPROVED,CartaoCredito,Springfield,189489,20,NaN,NaN,null,853,1
305743,2023-07-21,953,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,459613,14,Agriculture,670,0
75035,2023-01-27,5936,PF,APPROVED,CartaoCredito,Springfield,3074,55,NaN,NaN,null,713,0
121734,2023-07-03,2124,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,687395,1,Education,576,NaN
241776,2023-10-06,18568,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,644897,13,Others,293,NaN
334446,2023-04-12,5122,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,91453,NaN,Education,426,NaN
133158,2023-12-27,8643,PJ,DENIED,Emprestimo,Night City,NaN,NaN,108650,6,Others,640,NaN
240948,2023-09-05,711,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,58195,8,HealthCare,315,NaN
133865,2023-02-13,9903,PF,DENIED,Emprestimo,Night City,47202,54,NaN,NaN,null,294,NaN
349617,2023-12-21,12804,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,194282,14,Education,791,0
4927,2023-05-24,3338,PJ,DENIED,Emprestimo,Night City,NaN,NaN,1152203,14,HealthCare,395,NaN
471287,2023-10-17,4660,PJ,DENIED,Emprestimo,Night City,NaN,NaN,18970,22,Education,450,NaN
421860,2023-05-04,7237,PF,APPROVED,Emprestimo,Springfield,131680,43,NaN,NaN,null,671,0
243927,2023-12-08,961,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,1044122,39,Agriculture,560,0
472494,2023-10-02,3491,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,3451369,35,Others,435,NaN
150802,2023-03-14,2543,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,642201,5,null,663,NaN
355264,2023-07-05,791,PF,APPROVED,CartaoCredito,Springfield,29417,49,NaN,NaN,null,761,0
286575,2023-07-02,2291,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,8428,0,Education,565,NaN
82825,2023-01-17,353,PF,DENIED,CartaoCredito,Smallville,90935,25,NaN,NaN,null,563,NaN
38725,2023-02-19,131,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,309901,5,HealthCare,515,NaN
231594,2023-05-02,726,PF,DENIED,CartaoCredito,Smallville,9019,31,NaN,NaN,null,663,NaN
495576,2023-06-22,16500,PF,DENIED,Emprestimo,Smallville,6191,32,NaN,NaN,null,359,NaN
181176,2023-06-16,3987,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,421483,2,Others,581,NaN
308057,2023-08-09,16881,PF,APPROVED,CartaoCredito,Smallville,27857,34,NaN,NaN,null,786,0
156843,2023-07-07,2833,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,427070,3,HealthCare,810,0
334988,2023-04-30,1868,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,172121,2,Marketing,757,0
222461,2023-08-12,3528,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,164726,6,Others,780,0
361924,2023-03-01,2895,PF,DENIED,CartaoCredito,Smallville,42340,26,NaN,NaN,null,216,NaN
131124,2023-12-27,558,PF,APPROVED,CartaoCredito,Springfield,33962,43,NaN,NaN,null,625,0
239514,2023-09-27,5120,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,126298,3,Marketing,727,0
443183,2023-04-19,1217,PF,APPROVED,Emprestimo,Smallville,22012,19,NaN,NaN,null,864,0
158399,2023-05-03,4833,PF,DENIED,Emprestimo,Night City,49594,64,NaN,NaN,null,501,NaN
104448,2023-10-29,5252,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,476442,1,null,838,0
201691,2023-07-13,825,PF,DENIED,Emprestimo,Springfield,87452,42,NaN,NaN,null,598,NaN
447394,2023-09-15,317,PJ,DENIED,Emprestimo,Night City,NaN,NaN,NaN,2,Marketing,303,NaN
253341,2023-04-20,7588,PF,APPROVED,CartaoCredito,Springfield,155230,28,NaN,NaN,null,873,0
55918,2023-10-24,3079,PF,APPROVED,Emprestimo,Smallville,22806,19,NaN,NaN,null,797,0
124365,2023-05-15,300,PF,DENIED,CartaoCredito,Smallville,38368,19,NaN,NaN,null,383,NaN
199945,2023-09-03,26360,PF,DENIED,CartaoCredito,Springfield,13974,58,NaN,NaN,null,347,NaN
299853,2023-12-23,298,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,116118,1,Education,592,NaN
188198,2023-08-01,5938,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,1220217,15,Agriculture,641,NaN
301367,2023-10-18,20576,PF,APPROVED,CartaoCredito,Night City,69234,56,NaN,NaN,null,836,0
155123,2023-09-22,1367,PF,DENIED,CartaoCredito,Night City,NaN,51,NaN,NaN,null,654,NaN
366624,2023-09-08,767,PF,APPROVED,CartaoCredito,Night City,25525,31,NaN,NaN,null,737,0
154786,2023-01-10,647,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,362807,14,Others,896,0
11503,2023-06-22,1807,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,NaN,3,Others,339,NaN
435179,2023-12-19,533,PF,APPROVED,CartaoCredito,Smallville,4586,35,NaN,NaN,null,582,0
345102,2023-10-12,5891,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,82179,23,Education,855,0
207517,2023-10-10,322,PF,APPROVED,CartaoCredito,Springfield,51279,69,NaN,NaN,null,504,0
143907,2023-07-30,3561,PF,APPROVED,CartaoCredito,Night City,51722,52,NaN,NaN,null,547,0
4246,2023-09-20,28564,PF,APPROVED,CartaoCredito,Springfield,22548,20,NaN,NaN,null,600,0
296710,2023-08-01,8409,PF,DENIED,Emprestimo,Smallville,14049,22,NaN,NaN,null,214,NaN
453545,2023-03-04,4775,PF,DENIED,CartaoCredito,Springfield,12948,18,NaN,NaN,null,465,NaN
359557,2023-08-17,1828,PJ,APPROVED,Emprestimo,Springfield,NaN,NaN,187901,5,Marketing,756,0
408060,2023-08-14,4889,PJ,DENIED,Emprestimo,null,NaN,NaN,20633,1,Education,509,NaN
390421,2023-11-03,3744,PF,DENIED,CartaoCredito,Smallville,85854,31,NaN,NaN,null,609,NaN
25714,2023-02-23,2776,PF,DENIED,CartaoCredito,Springfield,653,19,NaN,NaN,null,515,NaN
477426,2023-09-05,700,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1770140,5,Education,655,NaN
317932,2023-01-12,10884,PF,DENIED,Emprestimo,Smallville,7292,22,NaN,NaN,null,201,NaN
390685,2023-12-12,2987,PJ,DENIED,Emprestimo,Night City,NaN,NaN,40541,1,Marketing,614,NaN
260429,2023-02-10,1082,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,96010,27,Agriculture,554,NaN
436648,2023-01-07,2292,PF,DENIED,Emprestimo,Smallville,10291,25,NaN,NaN,null,206,NaN
474038,2023-04-25,2673,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,688448,9,Agriculture,601,0
473398,2023-02-25,8788,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,409720,16,Others,886,0
150049,2023-09-09,6614,PF,DENIED,CartaoCredito,Springfield,121597,52,NaN,NaN,null,347,NaN
406712,2023-05-30,7333,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,450467,3,Education,640,0
418833,2023-10-10,55,PF,APPROVED,Emprestimo,Night City,15019,29,NaN,NaN,null,598,1
120649,2023-12-02,2691,PF,APPROVED,CartaoCredito,Night City,20056,36,NaN,NaN,null,596,0
318277,2023-11-14,3283,PF,APPROVED,Emprestimo,Smallville,55308,19,NaN,NaN,null,705,0
420444,2023-09-25,97,PF,DENIED,Emprestimo,Night City,17744,NaN,NaN,NaN,null,384,NaN
184718,2023-01-23,1504,PF,APPROVED,CartaoCredito,Springfield,38317,32,NaN,NaN,null,642,0
114822,2023-02-20,7142,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,1036639,9,Marketing,521,NaN
333772,2023-03-17,737,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,39097,1,Education,762,0
99684,2023-04-29,3832,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,580617,5,Agriculture,692,0
325526,2023-08-30,1212,PF,APPROVED,Emprestimo,Night City,21877,51,NaN,NaN,null,584,1
131401,2023-07-11,61,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,95331,22,Education,504,NaN
355344,2023-04-25,1380,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,42855,5,Marketing,247,NaN
396141,2023-03-05,18622,PJ,DENIED,CartaoCredito,null,NaN,NaN,189680,0,Education,316,NaN
377975,2023-11-29,8086,PF,APPROVED,CartaoCredito,null,23974,39,NaN,NaN,null,660,0
402376,2023-05-05,16042,PF,APPROVED,CartaoCredito,Springfield,75247,61,NaN,NaN,null,792,0
345601,2023-05-09,3346,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,310335,11,Education,383,NaN
356965,2023-10-09,581,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,934006,1,HealthCare,471,NaN
439531,2023-09-20,3970,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,100155,2,Agriculture,334,NaN
71712,2023-08-23,3029,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,163866,8,Others,691,NaN
329383,2023-09-10,9301,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,404098,2,Agriculture,753,1
50942,2023-08-11,516,PF,APPROVED,Emprestimo,Night City,105555,19,NaN,NaN,null,530,1
473644,2023-03-11,3350,PF,APPROVED,CartaoCredito,Night City,62945,20,NaN,NaN,null,567,0
328969,2023-03-31,813,PF,APPROVED,CartaoCredito,null,73966,50,NaN,NaN,null,817,0
338869,2023-07-23,1963,PF,APPROVED,Emprestimo,Night City,55546,59,NaN,NaN,null,776,0
20669,2023-03-23,6685,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,5855,9,Agriculture,208,NaN
161970,2023-12-21,3231,PF,APPROVED,CartaoCredito,Night City,33691,NaN,NaN,NaN,null,756,0
413460,2023-04-19,2357,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,291553,NaN,HealthCare,487,NaN
231119,2023-04-16,2508,PJ,DENIED,Emprestimo,Night City,NaN,NaN,131677,9,Agriculture,316,NaN
17493,2023-03-17,3076,PF,APPROVED,Emprestimo,null,63514,41,NaN,NaN,null,591,0
303864,2023-09-14,7686,PF,DENIED,Emprestimo,Springfield,27845,63,NaN,NaN,null,638,NaN
191293,2023-04-26,11132,PJ,DENIED,Emprestimo,null,NaN,NaN,NaN,11,Others,626,NaN
383968,2023-05-07,15543,PJ,APPROVED,CartaoCredito,null,NaN,NaN,638522,23,Others,793,0
68898,2023-12-06,7730,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,1480350,3,Education,536,0
47256,2023-10-17,1895,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,59733,14,Others,717,0
476907,2023-04-10,5826,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,98477,1,null,727,1
154723,2023-02-14,2878,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,225810,2,Agriculture,249,NaN
171295,2023-09-04,1470,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,140365,17,HealthCare,314,NaN
391896,2023-05-19,9190,PF,APPROVED,CartaoCredito,Springfield,2140,47,NaN,NaN,null,868,0
217844,2023-12-23,196,PF,APPROVED,CartaoCredito,Springfield,117384,NaN,NaN,NaN,null,846,0
92086,2023-10-25,11602,PF,DENIED,CartaoCredito,Smallville,7101,19,NaN,NaN,null,324,NaN
105275,2023-12-14,3095,PF,APPROVED,CartaoCredito,Springfield,55947,NaN,NaN,NaN,null,505,1
69290,2023-10-20,5070,PF,DENIED,Emprestimo,Night City,79848,36,NaN,NaN,null,626,NaN
412360,2023-04-16,5385,PF,DENIED,CartaoCredito,Springfield,30198,29,NaN,NaN,null,455,NaN
282806,2023-04-15,11275,PJ,APPROVED,CartaoCredito,Night City,NaN,NaN,22652,4,HealthCare,521,0
459518,2023-09-17,5062,PF,DENIED,CartaoCredito,Springfield,13398,25,NaN,NaN,null,334,NaN
191815,2023-05-07,4759,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1454532,3,Agriculture,794,0
278320,2023-06-11,345,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,831963,13,Education,727,0
263085,2023-04-04,3653,PF,DENIED,CartaoCredito,Springfield,12783,61,NaN,NaN,null,331,NaN
478931,2023-06-24,814,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,941921,3,Marketing,697,0
142883,2023-03-15,6686,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,712828,13,Others,628,0
435407,2023-07-16,3589,PF,APPROVED,Emprestimo,Night City,58528,27,NaN,NaN,null,793,1
86269,2023-12-06,5701,PF,APPROVED,Emprestimo,Smallville,36692,25,NaN,NaN,null,706,0
134727,2023-09-11,213,PF,APPROVED,Emprestimo,Springfield,8497,35,NaN,NaN,null,573,0
479225,2023-02-19,443,PF,DENIED,CartaoCredito,Springfield,3981,54,NaN,NaN,null,584,NaN
432375,2023-08-13,6300,PF,APPROVED,CartaoCredito,Smallville,7864,32,NaN,NaN,null,751,0
495027,2023-08-02,374,PF,DENIED,CartaoCredito,Springfield,7845,31,NaN,NaN,null,334,NaN
252628,2023-03-30,370,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,14586,8,Others,430,NaN
422833,2023-09-01,61,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,40132,3,Others,783,0
154740,2023-07-13,15675,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,35793,4,Marketing,204,NaN
391413,2023-08-21,6688,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,494079,19,Education,452,NaN
456339,2023-01-20,2179,PJ,DENIED,Emprestimo,Night City,NaN,NaN,77378,3,Education,422,NaN
177585,2023-05-31,1759,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,934885,12,Education,747,0
421650,2023-09-19,2152,PF,APPROVED,CartaoCredito,Night City,72460,57,NaN,NaN,null,640,0
60383,2023-02-06,7451,PF,DENIED,CartaoCredito,Springfield,127537,65,NaN,NaN,null,291,NaN
245541,2023-10-08,5414,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,386004,5,Education,804,0
39479,2023-01-02,1024,PJ,APPROVED,Emprestimo,null,NaN,NaN,150793,15,Agriculture,757,0
73798,2023-07-20,956,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,533197,0,Education,618,NaN
395393,2023-12-05,518,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,1232815,2,Education,554,0
118288,2023-05-29,5399,PJ,APPROVED,CartaoCredito,Smallville,NaN,NaN,100006,4,Education,625,0
450962,2023-12-07,7228,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,1531074,2,Marketing,470,NaN
354589,2023-11-16,1540,PF,DENIED,CartaoCredito,Night City,12223,60,NaN,NaN,null,419,NaN
379699,2023-06-23,106,PF,DENIED,CartaoCredito,Smallville,91739,35,NaN,NaN,null,628,NaN
353584,2023-03-14,429,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1213074,9,Others,386,NaN
208359,2023-12-17,17188,PF,APPROVED,Emprestimo,Night City,107540,44,NaN,NaN,null,701,1
443414,2023-04-27,1751,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,16401,NaN,Marketing,394,NaN
421836,2023-08-24,7332,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,812455,22,Education,584,NaN
292193,2023-11-27,4900,PF,DENIED,CartaoCredito,Springfield,5988,44,NaN,NaN,null,408,NaN
191772,2023-02-02,2406,PJ,DENIED,CartaoCredito,Springfield,NaN,NaN,679763,11,Agriculture,310,NaN
47345,2023-07-28,1151,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,88520,26,Marketing,634,1
414546,2023-07-14,647,PJ,DENIED,Emprestimo,Springfield,NaN,NaN,1031819,32,Others,480,NaN
206871,2023-09-21,4773,PJ,DENIED,Emprestimo,Smallville,NaN,NaN,763904,2,Others,628,NaN
7298,2023-12-07,7450,PF,DENIED,Emprestimo,Springfield,49794,50,NaN,NaN,null,644,NaN
138653,2023-11-29,5163,PF,DENIED,CartaoCredito,Smallville,78109,34,NaN,NaN,null,656,NaN
281319,2023-03-05,3778,PF,APPROVED,CartaoCredito,Night City,16178,68,NaN,NaN,null,886,1
64797,2023-11-18,214,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,605178,13,HealthCare,485,NaN
238439,2023-03-05,17287,PJ,DENIED,CartaoCredito,Smallville,NaN,NaN,55425,37,Others,512,NaN
193246,2023-12-01,8015,PF,DENIED,Emprestimo,Springfield,65256,26,NaN,NaN,null,564,NaN
352756,2023-12-29,1732,PF,APPROVED,Emprestimo,Night City,161148,52,NaN,NaN,null,690,0
392698,2023-05-25,19553,PJ,APPROVED,CartaoCredito,Springfield,NaN,NaN,1451563,7,Marketing,541,0
352501,2023-06-30,4605,PJ,APPROVED,Emprestimo,Smallville,NaN,NaN,980,1,Others,826,0
137449,2023-12-07,4366,PF,DENIED,Emprestimo,Springfield,59434,58,NaN,NaN,null,399,NaN
306478,2023-12-17,6893,PF,DENIED,Emprestimo,Night City,6806,46,NaN,NaN,null,646,NaN
199768,2023-12-04,8350,PF,APPROVED,CartaoCredito,Smallville,83337,19,NaN,NaN,null,805,0
431184,2023-11-16,5343,PF,DENIED,CartaoCredito,Springfield,137416,57,NaN,NaN,null,309,NaN
334784,2023-01-04,685,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,766647,2,Education,731,1
492984,2023-07-26,2064,PJ,DENIED,CartaoCredito,Night City,NaN,NaN,1504013,4,Marketing,568,NaN
194760,2023-02-09,13161,PF,DENIED,Emprestimo,Smallville,37458,18,NaN,NaN,null,589,NaN
56805,2023-12-24,1272,PJ,APPROVED,Emprestimo,Night City,NaN,NaN,99647,4,null,547,0
